Game,Region
NA1_5269086199,americas
NA1_5269066687,americas
NA1_5269039707,americas
NA1_5269027967,americas
NA1_5269010853,americas
NA1_5268421548,americas
NA1_5268391590,americas
NA1_5268358338,americas
NA1_5268349484,americas
NA1_5268333364,americas
NA1_5268320747,americas
NA1_5268298911,americas
NA1_5268275157,americas
NA1_5268243126,americas
NA1_5268233721,americas
NA1_5268226690,americas
NA1_5268218428,americas
NA1_5268045199,americas
NA1_5268019076,americas
NA1_5267988343,americas
NA1_5267962222,americas
NA1_5267934216,americas
NA1_5267916282,americas
NA1_5267883896,americas
NA1_5267858185,americas
NA1_5267829123,americas
NA1_5267812739,americas
NA1_5267795518,americas
NA1_5267764531,americas
NA1_5267748449,americas
NA1_5267726971,americas
NA1_5267522234,americas
NA1_5267511262,americas
NA1_5267497476,americas
NA1_5267484910,americas
NA1_5267460347,americas
NA1_5267441915,americas
NA1_5267408282,americas
NA1_5267381108,americas
NA1_5267350772,americas
NA1_5267310256,americas
NA1_5267260804,americas
NA1_5267183202,americas
NA1_5267098846,americas
NA1_5267075161,americas
NA1_5267045875,americas
NA1_5267022023,americas
KR_7612749150,asia
KR_7612657577,asia
KR_7612636213,asia
KR_7612612984,asia
KR_7612478237,asia
KR_7612460141,asia
KR_7608995496,asia
KR_7608778222,asia
KR_7607994300,asia
KR_7607886710,asia
KR_7607734758,asia
KR_7607224685,asia
KR_7606362286,asia
KR_7606059216,asia
KR_7606023165,asia
KR_7605963895,asia
KR_7605780973,asia
KR_7604217090,asia
KR_7604198980,asia
KR_7604186998,asia
KR_7603211520,asia
KR_7603092338,asia
KR_7603071652,asia
KR_7603049938,asia
KR_7603025235,asia
KR_7603020001,asia
KR_7602042595,asia
KR_7600604784,asia
KR_7599362189,asia
KR_7599321761,asia
KR_7599315606,asia
KR_7599269404,asia
KR_7598703263,asia
KR_7595092179,asia
KR_7594974997,asia
KR_7594448700,asia
KR_7594443079,asia
KR_7594425754,asia
KR_7594361316,asia
KR_7593846757,asia
KR_7593712550,asia
KR_7593674902,asia
KR_7593239604,asia
KR_7593218922,asia
KR_7593207485,asia
KR_7593161673,asia
KR_7592246334,asia
KR_7592205483,asia
KR_7592175055,asia
KR_7592151106,asia
KR_7614868281,asia
KR_7614834465,asia
KR_7614756298,asia
KR_7614694114,asia
KR_7607173115,asia
KR_7607152122,asia
KR_7607106952,asia
KR_7607067711,asia
KR_7607001972,asia
KR_7605490052,asia
KR_7605474154,asia
KR_7597469785,asia
KR_7597439514,asia
KR_7597381595,asia
KR_7597315854,asia
KR_7597260411,asia
KR_7596139920,asia
KR_7596094476,asia
KR_7596059421,asia
KR_7595866525,asia
KR_7595854528,asia
KR_7595842319,asia
KR_7595829198,asia
KR_7595813148,asia
KR_7595794222,asia
KR_7594420867,asia
KR_7594414547,asia
KR_7594397209,asia
KR_7594378048,asia
KR_7594332413,asia
KR_7594287781,asia
KR_7592331081,asia
KR_7591836644,asia
KR_7591813580,asia
KR_7591797441,asia
KR_7591739854,asia
KR_7589298635,asia
KR_7589280535,asia
KR_7589272985,asia
KR_7589259460,asia
KR_7589240339,asia
KR_7589206236,asia
KR_7589173525,asia
KR_7589123907,asia
KR_7589059948,asia
KR_7588985799,asia
KR_7585939763,asia
KR_7585581962,asia
KR_7585552926,asia
KR_7585532601,asia
LA1_1615284698,americas
LA1_1615274159,americas
LA1_1615223228,americas
LA1_1614754646,americas
LA1_1614747359,americas
LA1_1614736698,americas
LA1_1614332929,americas
LA1_1614311855,americas
LA1_1614281611,americas
LA1_1614273235,americas
LA1_1614258919,americas
LA1_1614258127,americas
LA1_1614029130,americas
LA1_1614017001,americas
LA1_1614001926,americas
LA1_1613662952,americas
LA1_1613653999,americas
LA1_1613631634,americas
LA1_1613625569,americas
LA1_1613614553,americas
LA1_1613404837,americas
LA1_1613379737,americas
LA1_1613362706,americas
LA1_1613355447,americas
LA1_1613346401,americas
LA1_1613341548,americas
LA1_1613330742,americas
LA1_1613327542,americas
LA1_1613159067,americas
LA1_1613150685,americas
LA1_1613104853,americas
LA1_1613100115,americas
LA1_1612982753,americas
LA1_1612966973,americas
